0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 2550, Note_on_c, 0, 32, 55
2, 2557, Note_on_c, 0, 32, 0
2, 5760, Control_c, 0, 64, 127
2, 5790, Control_c, 0, 64, 0
2, 5975, Control_c, 0, 64, 127
2, 8184, Note_on_c, 0, 43, 71
2, 8294, Control_c, 0, 64, 0
2, 8501, Control_c, 0, 64, 127
2, 8528, Note_on_c, 0, 50, 66
2, 8689, Note_on_c, 0, 53, 65
2, 8831, Note_on_c, 0, 57, 63
2, 8921, Note_on_c, 0, 60, 64
2, 8991, Note_on_c, 0, 62, 77
2, 9062, Note_on_c, 0, 60, 0
2, 9072, Note_on_c, 0, 60, 68
2, 9131, Note_on_c, 0, 62, 0
2, 9137, Note_on_c, 0, 62, 75
2, 9201, Note_on_c, 0, 65, 81
2, 9269, Note_on_c, 0, 62, 0
2, 9275, Note_on_c, 0, 62, 69
2, 9323, Note_on_c, 0, 65, 0
2, 9330, Note_on_c, 0, 65, 75
2, 9393, Note_on_c, 0, 69, 84
2, 9469, Note_on_c, 0, 65, 0
2, 9474, Note_on_c, 0, 65, 65
2, 9507, Note_on_c, 0, 69, 0
2, 9515, Note_on_c, 0, 69, 74
2, 9573, Note_on_c, 0, 72, 88
2, 9646, Note_on_c, 0, 69, 0
2, 9651, Note_on_c, 0, 69, 83
2, 9699, Note_on_c, 0, 72, 0
2, 9704, Note_on_c, 0, 72, 80
2, 9761, Note_on_c, 0, 76, 86
2, 9838, Note_on_c, 0, 72, 0
2, 9845, Note_on_c, 0, 72, 74
2, 9895, Note_on_c, 0, 74, 81
2, 9963, Note_on_c, 0, 77, 88
2, 10030, Note_on_c, 0, 74, 0
2, 10040, Note_on_c, 0, 74, 82
2, 10106, Note_on_c, 0, 77, 0
2, 10110, Note_on_c, 0, 77, 83
2, 10175, Note_on_c, 0, 81, 91
2, 10252, Note_on_c, 0, 77, 0
2, 10258, Note_on_c, 0, 77, 78
2, 10314, Note_on_c, 0, 81, 0
2, 10318, Note_on_c, 0, 81, 84
2, 10387, Note_on_c, 0, 84, 93
2, 10475, Note_on_c, 0, 81, 0
2, 10485, Note_on_c, 0, 81, 74
2, 10536, Note_on_c, 0, 84, 0
2, 10547, Note_on_c, 0, 84, 75
2, 10635, Note_on_c, 0, 86, 90
2, 10728, Note_on_c, 0, 84, 0
2, 10733, Note_on_c, 0, 84, 76
2, 10828, Note_on_c, 0, 86, 0
2, 10838, Note_on_c, 0, 86, 69
2, 10954, Note_on_c, 0, 89, 73
2, 11159, Note_on_c, 0, 86, 0
2, 11163, Note_on_c, 0, 91, 85
2, 11164, Note_on_c, 0, 86, 60
2, 12794, Note_on_c, 0, 43, 0
2, 13140, Note_on_c, 0, 50, 0
2, 13294, Note_on_c, 0, 53, 0
2, 13440, Note_on_c, 0, 57, 0
2, 13440, Note_on_c, 0, 60, 0
2, 13440, Note_on_c, 0, 62, 0
2, 13440, Note_on_c, 0, 65, 0
2, 13440, Note_on_c, 0, 69, 0
2, 13440, Note_on_c, 0, 72, 0
2, 13440, Note_on_c, 0, 74, 0
2, 13440, Note_on_c, 0, 76, 0
2, 13440, Note_on_c, 0, 77, 0
2, 13440, Note_on_c, 0, 81, 0
2, 13440, Note_on_c, 0, 84, 0
2, 13440, Note_on_c, 0, 86, 0
2, 13440, Note_on_c, 0, 89, 0
2, 13440, Note_on_c, 0, 91, 0
2, 14548, Note_on_c, 0, 76, 90
2, 14549, Note_on_c, 0, 36, 56
2, 14603, Control_c, 0, 64, 0
2, 14768, Control_c, 0, 64, 127
2, 14862, Note_on_c, 0, 43, 56
2, 15123, Note_on_c, 0, 71, 86
2, 15149, Note_on_c, 0, 52, 58
2, 15940, Note_on_c, 0, 69, 86
2, 16035, Note_on_c, 0, 71, 0
2, 16043, Note_on_c, 0, 71, 84
2, 16118, Note_on_c, 0, 36, 0
2, 16121, Note_on_c, 0, 71, 0
2, 16122, Note_on_c, 0, 76, 0
2, 16122, Note_on_c, 0, 69, 0
2, 16122, Note_on_c, 0, 43, 0
2, 16123, Note_on_c, 0, 52, 0
2, 16124, Control_c, 0, 64, 0
2, 16146, Note_on_c, 0, 41, 59
2, 16148, Note_on_c, 0, 64, 85
2, 16304, Control_c, 0, 64, 127
2, 16378, Note_on_c, 0, 48, 59
2, 16581, Note_on_c, 0, 62, 83
2, 16770, Note_on_c, 0, 57, 66
2, 16965, Note_on_c, 0, 64, 0
2, 16969, Note_on_c, 0, 64, 89
2, 17134, Note_on_c, 0, 48, 0
2, 17141, Note_on_c, 0, 48, 77
2, 17424, Note_on_c, 0, 76, 94
2, 17424, Note_on_c, 0, 36, 72
