0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 539, Note_on_c, 0, 75, 88
2, 543, Note_on_c, 0, 67, 67
2, 545, Note_on_c, 0, 60, 70
2, 546, Note_on_c, 0, 63, 69
2, 549, Note_on_c, 0, 72, 73
2, 784, Note_on_c, 0, 60, 0
2, 788, Note_on_c, 0, 63, 0
2, 816, Note_on_c, 0, 74, 79
2, 852, Note_on_c, 0, 72, 0
2, 855, Note_on_c, 0, 67, 0
2, 856, Note_on_c, 0, 75, 0
2, 861, Note_on_c, 0, 74, 0
2, 1092, Note_on_c, 0, 75, 88
2, 1109, Note_on_c, 0, 72, 76
2, 1111, Note_on_c, 0, 67, 62
2, 1111, Note_on_c, 0, 60, 62
2, 1114, Note_on_c, 0, 63, 68
2, 1256, Note_on_c, 0, 72, 0
2, 1352, Note_on_c, 0, 60, 0
2, 1371, Note_on_c, 0, 63, 0
2, 1392, Note_on_c, 0, 72, 77
2, 1431, Note_on_c, 0, 72, 0
2, 1431, Note_on_c, 0, 67, 0
2, 1434, Note_on_c, 0, 75, 0
2, 1662, Note_on_c, 0, 75, 84
2, 1671, Note_on_c, 0, 67, 64
2, 1672, Note_on_c, 0, 63, 72
2, 1672, Note_on_c, 0, 72, 74
2, 1678, Note_on_c, 0, 60, 63
2, 1924, Note_on_c, 0, 60, 0
2, 1931, Note_on_c, 0, 63, 0
2, 1932, Note_on_c, 0, 74, 80
2, 1946, Note_on_c, 0, 72, 0
2, 1960, Note_on_c, 0, 43, 28
2, 1971, Note_on_c, 0, 75, 0
2, 1983, Note_on_c, 0, 43, 0
2, 1994, Note_on_c, 0, 74, 0
2, 1996, Note_on_c, 0, 67, 0
2, 2211, Note_on_c, 0, 75, 87
2, 2226, Note_on_c, 0, 60, 66
2, 2226, Note_on_c, 0, 67, 60
2, 2226, Note_on_c, 0, 63, 69
2, 2229, Note_on_c, 0, 72, 72
2, 2484, Note_on_c, 0, 60, 0
2, 2491, Note_on_c, 0, 63, 0
2, 2496, Note_on_c, 0, 72, 0
2, 2496, Note_on_c, 0, 75, 0
2, 2500, Note_on_c, 0, 72, 83
2, 2534, Note_on_c, 0, 67, 0
2, 2540, Note_on_c, 0, 72, 0
2, 2777, Note_on_c, 0, 75, 85
2, 2784, Note_on_c, 0, 72, 71
2, 2784, Note_on_c, 0, 67, 62
2, 2785, Note_on_c, 0, 60, 65
2, 2786, Note_on_c, 0, 63, 70
2, 2856, Control_c, 0, 64, 127
2, 3053, Note_on_c, 0, 74, 79
2, 3064, Control_c, 0, 64, 0
2, 3076, Note_on_c, 0, 72, 0
2, 3077, Note_on_c, 0, 63, 0
2, 3081, Note_on_c, 0, 60, 0
2, 3082, Note_on_c, 0, 67, 0
2, 3084, Note_on_c, 0, 75, 0
2, 3099, Note_on_c, 0, 74, 0
2, 3319, Note_on_c, 0, 75, 84
2, 3337, Note_on_c, 0, 72, 78
2, 3345, Note_on_c, 0, 63, 77
2, 3346, Note_on_c, 0, 67, 57
2, 3368, Note_on_c, 0, 60, 62
2, 3555, Control_c, 0, 64, 127
2, 3594, Note_on_c, 0, 72, 0
2, 3604, Note_on_c, 0, 72, 81
2, 3624, Control_c, 0, 64, 0
2, 3652, Note_on_c, 0, 67, 0
2, 3652, Note_on_c, 0, 63, 0
2, 3653, Note_on_c, 0, 75, 0
2, 3655, Note_on_c, 0, 60, 0
2, 3655, Note_on_c, 0, 72, 0
2, 3882, Note_on_c, 0, 75, 92
2, 3890, Note_on_c, 0, 67, 68
2, 3891, Note_on_c, 0, 63, 78
2, 3892, Note_on_c, 0, 60, 73
2, 3893, Note_on_c, 0, 72, 80
2, 3970, Control_c, 0, 64, 127
2, 4166, Note_on_c, 0, 74, 92
2, 4193, Control_c, 0, 64, 0
2, 4209, Note_on_c, 0, 67, 0
2, 4216, Note_on_c, 0, 72, 0
2, 4219, Note_on_c, 0, 75, 0
2, 4244, Note_on_c, 0, 60, 0
2, 4251, Note_on_c, 0, 74, 0
2, 4256, Note_on_c, 0, 63, 0
2, 4435, Note_on_c, 0, 75, 100
2, 4442, Note_on_c, 0, 72, 91
2, 4448, Note_on_c, 0, 67, 82
2, 4450, Note_on_c, 0, 63, 88
2, 4453, Note_on_c, 0, 60, 82
2, 4500, Control_c, 0, 64, 127
2, 4700, Note_on_c, 0, 72, 0
2, 4705, Note_on_c, 0, 72, 100
2, 4753, Control_c, 0, 64, 0
2, 4765, Note_on_c, 0, 67, 0
2, 4771, Note_on_c, 0, 60, 0
2, 4772, Note_on_c, 0, 63, 0
2, 4773, Note_on_c, 0, 75, 0
2, 4778, Note_on_c, 0, 72, 0
