0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 30, Control_c, 0, 64, 127
2, 1128, Note_on_c, 0, 55, 80
2, 1156, Note_on_c, 0, 67, 89
2, 1156, Note_on_c, 0, 60, 90
2, 1170, Note_on_c, 0, 62, 91
2, 1177, Note_on_c, 0, 72, 92
2, 1192, Note_on_c, 0, 74, 96
2, 1209, Note_on_c, 0, 79, 103
2, 1382, Note_on_c, 0, 67, 0
2, 1388, Note_on_c, 0, 67, 90
2, 1390, Note_on_c, 0, 72, 0
2, 1397, Note_on_c, 0, 60, 0
2, 1398, Note_on_c, 0, 72, 94
2, 1405, Note_on_c, 0, 62, 0
2, 1405, Note_on_c, 0, 74, 0
2, 1406, Note_on_c, 0, 60, 93
2, 1411, Note_on_c, 0, 62, 96
2, 1413, Note_on_c, 0, 79, 0
2, 1413, Note_on_c, 0, 74, 93
2, 1424, Note_on_c, 0, 79, 106
2, 1574, Note_on_c, 0, 67, 0
2, 1581, Note_on_c, 0, 67, 94
2, 1589, Note_on_c, 0, 55, 0
2, 1589, Note_on_c, 0, 72, 0
2, 1600, Note_on_c, 0, 55, 80
2, 1600, Note_on_c, 0, 72, 88
2, 1605, Note_on_c, 0, 60, 0
2, 1605, Note_on_c, 0, 62, 0
2, 1609, Note_on_c, 0, 60, 83
2, 1612, Note_on_c, 0, 74, 0
2, 1612, Note_on_c, 0, 79, 0
2, 1613, Note_on_c, 0, 62, 88
2, 1620, Note_on_c, 0, 74, 87
2, 1622, Note_on_c, 0, 79, 101
2, 1758, Note_on_c, 0, 67, 0
2, 1766, Note_on_c, 0, 67, 85
2, 1789, Note_on_c, 0, 60, 0
2, 1789, Note_on_c, 0, 72, 0
2, 1797, Note_on_c, 0, 62, 0
2, 1797, Note_on_c, 0, 74, 0
2, 1798, Note_on_c, 0, 72, 93
2, 1800, Note_on_c, 0, 60, 96
2, 1802, Note_on_c, 0, 74, 93
2, 1804, Note_on_c, 0, 79, 0
2, 1807, Note_on_c, 0, 62, 95
2, 1814, Note_on_c, 0, 79, 108
2, 2128, Note_on_c, 0, 91, 103
2, 2194, Note_on_c, 0, 86, 91
2, 2247, Note_on_c, 0, 84, 78
2, 2288, Note_on_c, 0, 79, 0
2, 2299, Note_on_c, 0, 79, 88
2, 2365, Note_on_c, 0, 74, 0
2, 2375, Note_on_c, 0, 74, 84
2, 2426, Note_on_c, 0, 72, 0
2, 2432, Note_on_c, 0, 72, 91
2, 2488, Note_on_c, 0, 67, 0
2, 2492, Note_on_c, 0, 67, 85
2, 2565, Note_on_c, 0, 62, 0
2, 2569, Note_on_c, 0, 62, 77
2, 2603, Note_on_c, 0, 60, 0
2, 2610, Note_on_c, 0, 60, 89
2, 2657, Note_on_c, 0, 55, 0
2, 2668, Note_on_c, 0, 55, 77
2, 2760, Note_on_c, 0, 50, 62
2, 2802, Note_on_c, 0, 48, 65
2, 2860, Note_on_c, 0, 43, 69
2, 2976, Note_on_c, 0, 38, 73
2, 2989, Note_on_c, 0, 36, 66
2, 3062, Note_on_c, 0, 31, 83
2, 3171, Note_on_c, 0, 36, 0
2, 3179, Note_on_c, 0, 48, 0
2, 3181, Note_on_c, 0, 36, 68
2, 3183, Note_on_c, 0, 48, 70
2, 3240, Note_on_c, 0, 38, 0
2, 3245, Note_on_c, 0, 38, 72
2, 3317, Note_on_c, 0, 43, 0
2, 3322, Note_on_c, 0, 43, 68
2, 3386, Note_on_c, 0, 48, 0
2, 3394, Note_on_c, 0, 48, 72
2, 3432, Note_on_c, 0, 50, 0
2, 3437, Note_on_c, 0, 50, 72
2, 3509, Note_on_c, 0, 55, 0
2, 3514, Note_on_c, 0, 55, 71
2, 3571, Note_on_c, 0, 60, 0
2, 3577, Note_on_c, 0, 60, 87
2, 3617, Note_on_c, 0, 62, 0
2, 3622, Note_on_c, 0, 62, 81
2, 3701, Note_on_c, 0, 67, 0
2, 3706, Note_on_c, 0, 67, 92
2, 3770, Note_on_c, 0, 72, 0
2, 3781, Note_on_c, 0, 72, 86
2, 3809, Note_on_c, 0, 74, 0
2, 3814, Note_on_c, 0, 74, 90
2, 3901, Note_on_c, 0, 79, 0
2, 3912, Note_on_c, 0, 79, 74
2, 3962, Note_on_c, 0, 84, 0
2, 3970, Note_on_c, 0, 84, 85
2, 4016, Note_on_c, 0, 86, 0
2, 4026, Note_on_c, 0, 86, 86
2, 4101, Note_on_c, 0, 91, 0
2, 4110, Note_on_c, 0, 91, 87
2, 4185, Note_on_c, 0, 96, 92
2, 4295, Note_on_c, 0, 98, 78
2, 4389, Note_on_c, 0, 103, 96
2, 4400, Note_on_c, 0, 103, 0
