0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 84, Control_c, 0, 64, 127
2, 115, Control_c, 0, 64, 0
2, 1681, Control_c, 0, 64, 127
2, 1991, Note_on_c, 0, 81, 74
2, 2193, Note_on_c, 0, 83, 74
2, 2194, Note_on_c, 0, 64, 30
2, 2204, Note_on_c, 0, 64, 0
2, 2383, Note_on_c, 0, 86, 79
2, 2485, Note_on_c, 0, 55, 44
2, 2546, Note_on_c, 0, 62, 59
2, 2587, Note_on_c, 0, 69, 56
2, 2618, Note_on_c, 0, 76, 58
2, 2649, Note_on_c, 0, 85, 80
2, 3694, Note_on_c, 0, 81, 0
2, 3698, Note_on_c, 0, 81, 77
2, 3886, Note_on_c, 0, 83, 0
2, 3894, Note_on_c, 0, 83, 81
2, 4078, Note_on_c, 0, 86, 0
2, 4083, Note_on_c, 0, 86, 84
2, 4087, Note_on_c, 0, 64, 37
2, 4171, Note_on_c, 0, 57, 40
2, 4200, Note_on_c, 0, 64, 0
2, 4205, Note_on_c, 0, 64, 52
2, 4227, Control_c, 0, 64, 0
2, 4228, Note_on_c, 0, 76, 0
2, 4231, Note_on_c, 0, 83, 0
2, 4235, Note_on_c, 0, 62, 0
2, 4236, Note_on_c, 0, 85, 0
2, 4236, Note_on_c, 0, 69, 0
2, 4238, Note_on_c, 0, 86, 0
2, 4254, Note_on_c, 0, 55, 0
2, 4262, Control_c, 0, 64, 127
2, 4270, Note_on_c, 0, 81, 0
2, 4280, Note_on_c, 0, 81, 63
2, 4280, Note_on_c, 0, 71, 52
2, 4282, Note_on_c, 0, 83, 58
2, 4318, Note_on_c, 0, 88, 86
2, 5080, Note_on_c, 0, 73, 70
2, 5268, Note_on_c, 0, 81, 0
2, 5275, Note_on_c, 0, 81, 82
2, 5445, Note_on_c, 0, 83, 0
2, 5455, Note_on_c, 0, 83, 84
2, 5642, Note_on_c, 0, 86, 86
2, 5731, Note_on_c, 0, 59, 59
2, 5778, Note_on_c, 0, 66, 60
2, 5783, Note_on_c, 0, 81, 0
2, 5792, Note_on_c, 0, 81, 68
2, 5829, Note_on_c, 0, 86, 0
2, 5833, Note_on_c, 0, 86, 79
2, 5837, Note_on_c, 0, 74, 63
2, 5844, Note_on_c, 0, 57, 0
2, 5855, Control_c, 0, 64, 0
2, 5864, Note_on_c, 0, 71, 0
2, 5864, Note_on_c, 0, 73, 0
2, 5867, Note_on_c, 0, 83, 0
2, 5882, Note_on_c, 0, 59, 0
2, 5887, Note_on_c, 0, 93, 100
2, 5890, Note_on_c, 0, 64, 0
2, 5890, Note_on_c, 0, 88, 0
2, 5921, Control_c, 0, 64, 127
2, 6880, Note_on_c, 0, 71, 63
2, 7063, Note_on_c, 0, 73, 71
2, 7242, Note_on_c, 0, 74, 0
2, 7243, Note_on_c, 0, 91, 83
2, 7247, Note_on_c, 0, 74, 68
2, 7450, Note_on_c, 0, 90, 84
2, 7453, Note_on_c, 0, 78, 70
2, 7457, Note_on_c, 0, 81, 0
2, 7467, Note_on_c, 0, 81, 66
2, 7848, Note_on_c, 0, 90, 0
2, 7853, Note_on_c, 0, 90, 75
2, 8094, Note_on_c, 0, 78, 0
2, 8105, Note_on_c, 0, 78, 57
2, 8714, Note_on_c, 0, 69, 66
2, 8901, Note_on_c, 0, 71, 0
2, 8906, Note_on_c, 0, 71, 82
2, 9085, Note_on_c, 0, 74, 0
2, 9094, Note_on_c, 0, 74, 92
2, 9269, Note_on_c, 0, 86, 0
2, 9292, Note_on_c, 0, 73, 0
2, 9298, Control_c, 0, 64, 0
2, 9298, Note_on_c, 0, 74, 0
2, 9303, Note_on_c, 0, 43, 62
2, 9303, Note_on_c, 0, 73, 89
2, 9306, Note_on_c, 0, 64, 71
2, 9308, Note_on_c, 0, 93, 0
2, 9354, Control_c, 0, 64, 127
2, 9377, Note_on_c, 0, 91, 0
2, 9384, Note_on_c, 0, 90, 0
2, 9400, Note_on_c, 0, 81, 0
2, 9415, Note_on_c, 0, 78, 0
2, 9500, Note_on_c, 0, 71, 0
2, 9561, Note_on_c, 0, 69, 0
2, 9600, Note_on_c, 0, 66, 0
2, 9878, Note_on_c, 0, 50, 54
2, 10080, Note_on_c, 0, 59, 73
2, 10080, Note_on_c, 0, 57, 70
2, 10275, Note_on_c, 0, 69, 86
2, 10462, Note_on_c, 0, 71, 85
2, 10641, Note_on_c, 0, 74, 96
2, 10825, Note_on_c, 0, 73, 0
2, 10825, Note_on_c, 0, 71, 0
2, 10825, Note_on_c, 0, 64, 0
2, 10825, Note_on_c, 0, 57, 0
2, 10826, Note_on_c, 0, 50, 0
2, 10826, Note_on_c, 0, 74, 0
