0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 591, Control_c, 0, 64, 127
2, 1226, Note_on_c, 0, 81, 89
2, 1230, Note_on_c, 0, 57, 68
2, 1238, Note_on_c, 0, 45, 62
2, 1246, Note_on_c, 0, 76, 70
2, 1261, Note_on_c, 0, 69, 62
2, 1267, Note_on_c, 0, 73, 57
2, 1390, Note_on_c, 0, 57, 0
2, 1478, Note_on_c, 0, 52, 60
2, 1588, Note_on_c, 0, 57, 57
2, 1697, Note_on_c, 0, 61, 62
2, 1797, Note_on_c, 0, 57, 0
2, 1806, Note_on_c, 0, 57, 58
2, 1920, Note_on_c, 0, 52, 0
2, 1928, Note_on_c, 0, 52, 56
2, 2027, Note_on_c, 0, 57, 0
2, 2033, Note_on_c, 0, 57, 65
2, 2154, Note_on_c, 0, 61, 0
2, 2154, Note_on_c, 0, 73, 0
2, 2155, Note_on_c, 0, 52, 0
2, 2155, Note_on_c, 0, 81, 0
2, 2156, Note_on_c, 0, 76, 0
2, 2156, Note_on_c, 0, 45, 0
2, 2156, Note_on_c, 0, 57, 0
2, 2156, Note_on_c, 0, 69, 0
2, 2156, Control_c, 0, 64, 0
2, 2160, Note_on_c, 0, 83, 89
2, 2164, Note_on_c, 0, 47, 69
2, 2172, Note_on_c, 0, 78, 74
2, 2175, Note_on_c, 0, 71, 73
2, 2178, Note_on_c, 0, 75, 73
2, 2184, Note_on_c, 0, 59, 69
2, 2242, Control_c, 0, 64, 127
2, 2296, Note_on_c, 0, 59, 0
2, 2399, Note_on_c, 0, 54, 64
2, 2442, Note_on_c, 0, 47, 0
2, 2538, Note_on_c, 0, 59, 57
2, 2605, Note_on_c, 0, 87, 95
2, 2611, Note_on_c, 0, 75, 0
2, 2611, Note_on_c, 0, 78, 0
2, 2611, Note_on_c, 0, 83, 0
2, 2615, Note_on_c, 0, 83, 81
2, 2615, Note_on_c, 0, 78, 77
2, 2616, Note_on_c, 0, 75, 74
2, 2635, Note_on_c, 0, 63, 53
2, 2741, Note_on_c, 0, 59, 0
2, 2749, Note_on_c, 0, 59, 63
2, 2841, Note_on_c, 0, 54, 0
2, 2851, Note_on_c, 0, 54, 60
2, 2941, Note_on_c, 0, 59, 0
2, 2945, Note_on_c, 0, 59, 70
2, 3067, Note_on_c, 0, 85, 95
2, 3075, Note_on_c, 0, 78, 0
2, 3076, Note_on_c, 0, 75, 0
2, 3076, Note_on_c, 0, 63, 0
2, 3078, Note_on_c, 0, 83, 0
2, 3078, Note_on_c, 0, 59, 0
2, 3078, Note_on_c, 0, 71, 0
2, 3079, Note_on_c, 0, 76, 77
2, 3080, Note_on_c, 0, 49, 66
2, 3082, Note_on_c, 0, 80, 77
2, 3082, Note_on_c, 0, 73, 72
2, 3085, Note_on_c, 0, 61, 65
2, 3090, Control_c, 0, 64, 0
2, 3102, Note_on_c, 0, 54, 0
2, 3125, Note_on_c, 0, 87, 0
2, 3187, Control_c, 0, 64, 127
2, 3202, Note_on_c, 0, 49, 0
2, 3302, Note_on_c, 0, 56, 65
2, 3432, Note_on_c, 0, 61, 0
2, 3439, Note_on_c, 0, 61, 69
2, 3549, Note_on_c, 0, 64, 68
2, 3655, Note_on_c, 0, 61, 0
2, 3659, Note_on_c, 0, 61, 63
2, 3755, Note_on_c, 0, 64, 0
2, 3755, Note_on_c, 0, 85, 0
2, 3766, Note_on_c, 0, 85, 91
2, 3766, Note_on_c, 0, 64, 62
2, 3875, Note_on_c, 0, 87, 91
2, 3875, Note_on_c, 0, 66, 66
2, 3988, Note_on_c, 0, 88, 99
2, 3990, Note_on_c, 0, 68, 72
2, 3993, Note_on_c, 0, 61, 0
2, 3993, Note_on_c, 0, 76, 0
2, 3993, Note_on_c, 0, 80, 0
2, 3993, Note_on_c, 0, 85, 0
2, 3997, Note_on_c, 0, 85, 90
2, 3998, Note_on_c, 0, 61, 48
2, 4003, Note_on_c, 0, 76, 82
2, 4004, Note_on_c, 0, 80, 79
2, 4093, Note_on_c, 0, 66, 0
2, 4098, Note_on_c, 0, 66, 65
2, 4208, Note_on_c, 0, 64, 0
2, 4213, Note_on_c, 0, 64, 63
2, 4323, Note_on_c, 0, 61, 0
2, 4323, Note_on_c, 0, 87, 0
2, 4327, Note_on_c, 0, 87, 98
2, 4331, Note_on_c, 0, 61, 60
2, 4332, Note_on_c, 0, 75, 83
2, 4332, Note_on_c, 0, 63, 60
2, 4431, Note_on_c, 0, 61, 0
2, 4440, Note_on_c, 0, 61, 57
2, 4526, Note_on_c, 0, 59, 71
2, 4651, Note_on_c, 0, 57, 62
2, 4654, Note_on_c, 0, 76, 0
